"Area","Region_name","Year","Obesity","Geo_zones","Overweight","Overweight_minor_age","Population","More_65","Foreign_perc","Foreign_ue_perc","More_65_alone","AtLeast_1stGr_2ndry_school_perc","More_university_perc","unemployment_perc","mortality_cancer_digestive_perc","mortality_cancer_stomach_perc","mortality_diabetes_perc","mortality_mental_disorders_perc","mortality_blood_perc","mortality_heart_perc","mortality_digestive_perc","mortality_liver_perc","mortality_suicide_simil_perc","Cigarettes_perc","Complete_breakfast_perc","Daily_cheese_perc","Daily_vegetables_perc","Dinner_principal_meal_perc","Red_meat_more_weekly_perc","Fish_more_weekly_perc","No_sport_perc","Regular_sport_perc","Geo_zones_Weekly_alcol_perc","Geo_zones_beer05more_daily_perc","Geo_zones_wine05more_daily_perc","bad_wealth_perc","life_exp","life_exp_good_wealth","life_exp_no_limitations","drug_consumption_perc","Avg_annual_wage","Smoking_perc","Adequate_nutrition_perc","Alcohol_cons_perc","Life_satisfaction_perc","Sex","Ageing_index","Mean_family_components","wedding_perc","health_vs_gdp_expend_perc","family_health_vs_gdp_expend_perc","Urban_green","Medical_specialists_perc","Early_childhood_services_perc","Municipal_waste_generated","Separate_collection_municipal_waste_perc","Air_quality_PM2.5_perc"
5,"Veneto",2015,11.34,"Nord Est",43.85,23.6,2601097,19.35,10.14,1.54,14.55,86.15,10.8,5.8,10.11,1.5,2.74,3.11,31.29,11.28,3.5,0.97,1.06,11.15,79.7,28.81,54.56,25.88,66.02,53.76,24.47,31.1,16.19,1.05,5.06,3.67,80.65,60.12,64.41,39.06,26201.1,21,13.5,30,40.2,"Male",158.16,2.46,3,7.88,2.29,32.7,23.7,10,447,68.8,100
5,"Veneto",2016,11.94,"Nord Est",44.57,26.71,2383196,19.66,9.83,26.12,14.7,86.41,10.93,5.63,11.28,1.57,2.95,3.82,32.13,11.84,3.6,0.96,1.08,10.29,81.88,25.18,54.97,26.55,63.15,55.66,23.21,32.92,17.64,0.98,5.08,3.78,81.01,60.35,65.7,39.04,26537.7,21,16.9,27,45.3,"Male",162.08,2.45,3.1,7.67,2.2,32.8,24.8,10.5,489,72.9,97
5,"Veneto",2017,12.52,"Nord Est",41.8,24.67,2383866,19.98,9.53,27.25,13.71,86.74,11.47,5.11,10.6,1.48,2.85,3.99,32.06,11.17,3.58,0.89,1.09,10.99,80.51,25.13,52.79,25.54,62.65,53.72,23.76,32.25,15.78,1.51,3.74,4.48,81.25,60.28,65.02,38.73,26305.4,22.4,15.4,29.2,45.2,"Male",166.37,2.43,2.9,7.6,2.21,32.9,25.3,11.3,478,73.7,100
5,"Veneto",2018,12.4,"Nord Est",42.13,23.81,2387599,20.27,9.6,27.74,13.59,87.51,12.34,5.41,10.43,1.54,2.82,4.26,29.69,10.16,3.49,0.89,1.13,10.53,81.24,25.92,53.6,24.47,64.12,54.57,19.53,34.74,17.17,1.21,3.99,5,81.43,59.05,65.38,40.75,26504,20.7,17,30.5,49,"Male",170.78,2.38,3,7.54,2.21,32.9,25.2,11.9,484,73.8,97
5,"Veneto",2019,12.42,"Nord Est",41.92,25.89,2390308,20.61,9.59,27.75,14.1,90.51,12.61,4.32,10.42,1.47,2.63,4.08,28.78,9.69,3.6,0.92,0.97,9.74,77.93,21.94,51.1,24.72,65.09,59.2,21.4,36.39,15.95,1.27,3.84,4.08,81.72,61.6,66.33,40.44,26848.1,17.2,15.9,25.1,46.9,"Male",176.12,2.4,2.8,7.51,2.2,32.9,25.4,12.3,492,74.7,100
5,"Veneto",2020,12.52,"Nord Est",42.51,20.29,2390441,20.9,9.73,27.9,15.6,88.76,13.19,4.47,10.13,1.42,3.17,4.01,29.01,9.98,3.57,0.85,1.1,11.14,80.04,25.43,53.97,24.48,65.8,56.14,19.09,36.99,14.88,1.99,5.46,2.73,80.67,63.03,65.41,37.66,25407.3,19.6,18.3,29.3,48.8,"Male",181.24,2.4,1.7,8.48,2.23,33.2,25.7,11.4,476,76.1,100
5,"Veneto",2021,13.41,"Nord Est",42.4,19.05,2385954,21.2,10.42,27.06,15.63,NA,NA,4.57,9.44,1.12,2.99,3.26,26.81,9.4,3.67,0.92,1.05,10.17,81.49,21.65,52.7,27.98,65.34,59.97,20.39,33.25,13.39,1.05,4.02,3.27,81,61.77,66.76,36.58,NA,19.5,14.9,25.4,49.5,"Male",186.16,2.39,2.7,NA,NA,33.8,27.1,13,487,76.2,100
5,"Veneto",2022,11.23,"Nord Est",41.9,33.33,2381749,21.56,10.06,27.14,15.56,NA,NA,3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,82.68,22.57,49.7,26.97,65.44,57.52,23.47,35.78,15.78,1.57,3.85,4,81,61.29,65.4,40.42,NA,19.7,14.3,28.7,49.7,"Male",192.04,2.38,3,NA,NA,NA,28.9,NA,NA,NA,NA
6,"Friuli-Venezia Giulia",2010,11.18,"Nord Est",47.02,17.19,591304,20.03,8.5,2.73,16.01,84.81,9.22,5,13.18,2.61,2.95,2.69,32.58,13.72,4.73,1.6,1.24,12.46,76.46,37.16,62.6,22.37,69.22,51.12,26.67,26.67,16.82,1.61,7.51,4.98,79.15,59.39,63.34,36.96,24641.5,26.7,21.9,35,47.9,"Male",187.04,2.28,3.1,10.18,3.15,NA,NA,20.2,497,49.5,100
6,"Friuli-Venezia Giulia",2011,14.41,"Nord Est",48.07,23.44,590402,20.43,8.8,2.58,18.23,85.75,9.28,4.12,13.93,2.83,2.81,3.04,32.82,13.75,4.75,1.45,1.42,13.61,74.81,30.04,57.7,25.44,66.98,49.12,23.95,28.15,16.72,1.48,5.78,4.99,79.33,61.8,64.23,40.08,25281,25.2,21.9,36.8,47.7,"Male",188.47,2.25,2.8,10.3,3.33,64.2,28.4,20.9,471,53.6,100
6,"Friuli-Venezia Giulia",2012,12.05,"Nord Est",45.48,28.57,590245,20.96,7.86,23.01,19.96,83.93,9.63,5.67,12.96,2.12,2.55,2.5,33.64,13.67,4.97,1.31,1.38,13.98,74.84,34.36,55.7,27.11,68.22,45.5,26.66,28.75,16.53,1.28,5.44,4.87,79.29,60.92,66.1,35.15,25478.4,25.1,21.1,34.3,42.6,"Male",191.48,2.21,3.1,10.28,3.07,64.2,27.4,15.5,451,57.5,95.8
6,"Friuli-Venezia Giulia",2013,12.75,"Nord Est",43.6,16.67,590953,21.4,8.22,23.99,20.33,82.05,12.65,6.49,11.95,1.89,2.76,2.31,32.38,13.57,4.39,1.28,1.45,12.99,77.52,31.09,56.63,23.86,64.41,48.87,24.35,30.09,14.7,0.84,5.27,3.06,79.51,62.51,65.91,36.82,25812.1,21.8,17.8,31.3,43.1,"Male",194.4,2.22,2.8,9.93,2.9,64.2,28.8,19.9,447,59.1,100
6,"Friuli-Venezia Giulia",2014,12.73,"Nord Est",44.25,20.97,590605,21.85,8.65,29.67,19.84,87.65,12.31,7.31,11.6,1.74,2.36,2.1,29.23,11.75,3.91,1.38,1.28,12.57,79.69,33.94,56.41,25.71,62.36,49.47,25.09,27.66,15.64,1.13,4.63,5.23,80.12,61.6,67.95,38.78,26202.5,20.9,17,31.7,43.4,"Male",198.13,2.25,2.8,9.81,3.04,64.3,29,21.9,453,60.4,91.3
6,"Friuli-Venezia Giulia",2015,10.94,"Nord Est",41.59,25,588844,22.26,8.6,2.46,18.33,88.14,12.32,6.72,11.62,1.97,2.57,3.18,31.51,12.47,4.18,1.16,1.28,11.71,78.44,27.39,57.35,23.74,67.43,51.79,26.43,31.65,16.19,1.05,5.06,4.07,79.92,62.01,65.96,36.89,26546.4,21.2,17,32.7,43.2,"Male",202.55,2.23,2.9,10.13,3.14,64.5,28.8,20.3,462,62.9,92.6
6,"Friuli-Venezia Giulia",2016,11.93,"Nord Est",46.08,32.81,586990,22.6,8.45,31.02,18.34,88.43,12.01,5.98,12.68,2.04,2.21,3.33,33.13,12.99,4.64,1.3,1.14,10.87,77.2,28.16,58.32,26.43,62.5,53.42,24.3,31.99,17.64,0.98,5.08,4.18,80.36,62.04,65.85,35.88,26792.6,21.6,16,34.1,46.2,"Male",207.27,2.23,2.9,10.07,3.11,64.6,29.9,22.2,480,67.1,88
6,"Friuli-Venezia Giulia",2017,14.34,"Nord Est",44.49,28.77,586585,22.85,8.29,31.71,21.09,88.09,12.87,5.59,11.99,2.08,2.68,3.24,33.62,12.48,4.31,1.21,1.43,11.39,81.01,26.26,60.17,29.15,68.2,57.55,20.56,30.49,15.78,1.51,3.74,3.02,80.67,62.88,66.15,38.54,26468.5,21.7,18.5,30.4,44.8,"Male",211.67,2.18,2.7,10.19,3.15,64.6,30.5,24.6,487,65.5,92.3
6,"Friuli-Venezia Giulia",2018,13.35,"Nord Est",42.5,24.62,588105,23.06,8.6,31.35,23.64,89.5,14.27,5.52,12.11,1.91,2.59,2.94,30.37,10.72,3.78,1.02,1.43,12.25,83.32,28.19,55.74,26.19,64.27,55.63,20.56,37.26,17.17,1.21,3.99,4.52,80.84,61.8,64.04,39.25,26654.6,19,20.5,28.2,47,"Male",216.02,2.14,2.8,9.86,3.15,64.4,30.6,25.9,492,66.6,89.3
6,"Friuli-Venezia Giulia",2019,10.93,"Nord Est",40.17,28.79,587691,23.33,8.69,30.63,20.84,88.44,12.88,4.68,11.28,2.05,2.5,3.39,29.77,10.76,4.56,1.29,1.12,12.21,80.35,30.09,52.98,21.47,64.2,52.05,21.64,34.38,15.95,1.27,3.84,5.26,81.3,62.08,66.32,40.48,26921.6,21.7,14.7,27.6,47.5,"Male",221.14,2.19,2.7,9.43,3.08,64.5,30.8,28.4,499,67.2,89.3
6,"Friuli-Venezia Giulia",2020,13.08,"Nord Est",45.22,31.49,586290,23.53,8.82,30.63,19.42,91,14.46,4.2,11.31,1.68,2.5,3.48,30.33,10.66,3.8,0.94,1.23,10.57,81.27,29.53,55.7,21.92,59.6,50.25,20.38,36.24,14.88,1.99,5.46,3.92,80.28,63.88,64.59,34.75,25625.7,18,21.9,31.5,52.7,"Male",225.56,2.23,1.7,10.12,3.1,64.9,30.1,26.5,496,68,85.7
6,"Friuli-Venezia Giulia",2021,13.12,"Nord Est",41.56,27.69,584283,23.67,9.67,31.1,20.78,NA,NA,4.3,10.47,1.84,2.65,2.82,29.49,10.67,4.02,1.08,1.42,11.77,82.31,27.05,55.55,26.13,65.29,55.64,21.54,28.9,13.39,1.05,4.02,5.34,79.6,62.72,65.16,38,NA,20.5,18.5,29.6,52.7,"Male",229.42,2.21,2.5,NA,NA,65.4,31.3,30.5,501,67.9,88
6,"Friuli-Venezia Giulia",2022,14.55,"Nord Est",42.79,17.74,582803,23.86,9.51,29.53,21.88,NA,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.41,80.29,26,50.83,23.81,56.91,56.65,19.09,32.75,15.78,1.57,3.85,3.87,79.6,61.92,67.16,38.56,NA,22.8,15.8,29.1,49.1,"Male",234.5,2.17,2.8,NA,NA,NA,33.1,NA,NA,NA,NA
7,"Liguria",2010,7.05,"Nord Ovest",42.37,17.57,753305,23.48,7.02,5.64,18.96,83.92,13.87,5.86,10.51,1.35,2.94,1.91,34.22,12.48,3.91,1.22,0.51,12.97,82.33,26.91,48.43,31.05,74.62,60.92,35.22,26.08,13,1.33,6.74,6.07,79.38,61.75,66.08,37.66,24243.8,25.3,19,30.3,45.4,"Male",234.68,2.11,3.3,8.88,1.77,NA,NA,16.6,623,25.6,93.8
7,"Liguria",2011,8.61,"Nord Ovest",44.88,20.27,753185,23.65,7.77,5.32,23.46,83.36,12.62,5.83,11.55,1.66,3.05,2.48,34.52,13,3.91,1.16,0.75,14.33,82.72,28.11,49.95,34.31,73.95,64.56,36.73,27.08,14.35,2.11,5.94,5.92,79.22,61.14,65.07,38.22,24552.7,27.3,16.8,26.5,54.9,"Male",235.17,2.12,3.2,8.62,1.81,17.4,35,17.1,604,28.6,100
7,"Liguria",2012,8.6,"Nord Ovest",41.66,18.29,752702,23.98,6.77,16.66,25.32,86.14,11.59,6.29,10.48,1.56,3.3,2.21,33.64,12.76,3.88,1.12,0.76,13.89,81.46,22.6,40.46,33.46,69.77,58.15,31.85,28.61,10.36,1.06,4.7,3.61,79.39,64.07,67.16,37.56,24739.3,26.4,15.4,23.4,37.1,"Male",237.47,2.08,3.4,8.61,1.91,17.4,33.2,15.6,578,30.9,90.5
7,"Liguria",2013,11.02,"Nord Ovest",39.56,26.25,751317,24.27,7.21,17.14,23.95,80.65,14.55,8.93,11.04,1.65,3.1,2.25,32.45,12.27,3.39,0.88,0.73,13.55,79.97,21.93,40.47,34.46,75.11,60.2,37.67,26.54,11.09,1.27,5.17,4.38,79.49,61.01,66.2,37.71,25194,24,12.1,26.1,39.4,"Male",239.57,2.06,3.2,8.71,1.96,17.5,34,15.7,562,31.5,81.8
7,"Liguria",2014,9,"Nord Ovest",45.01,24.71,747655,24.57,8.47,17.32,25.24,85.44,13.01,10.16,9.81,1.3,2.53,2.01,30.68,11.3,3.21,0.87,0.7,13.94,81.91,22.05,41.85,34.65,71.39,58.39,33.15,27.65,12.17,1.52,4.99,5.72,80.11,60.06,65.03,43.76,25388.2,21.6,14.8,22.4,37,"Male",242.45,2.06,3.1,8.78,2.03,17.6,34.1,14.6,568,34.3,85.7
7,"Liguria",2015,11.45,"Nord Ovest",40.44,19.32,889295,23.94,8.51,4.12,24.85,86.49,13.45,8.94,10.25,1.34,2.81,2.5,31.2,10.67,3.65,0.97,0.67,13.41,80.7,24.07,41.37,38.66,66.67,56.12,31.06,29.84,13.21,1.35,5,4.89,79.94,59.34,65.93,39.24,25682,27.1,14.5,21.1,35.4,"Male",229.28,2.05,3.2,8.65,2.11,17.8,33.6,14.8,558,37.8,100
7,"Liguria",2016,9.16,"Nord Ovest",44.68,16.88,740256,24.98,8.45,18.42,22.88,87.26,13.33,8.32,10.21,1.35,2.88,2.24,31.45,11.27,3.52,0.87,0.58,14.23,80.02,24.17,45.09,37.65,59.38,57.45,32.52,29.93,14.02,1.19,4.97,5.06,80.49,61.17,68.29,43.81,25932.3,25,17,25.8,39.5,"Male",248.96,2.05,3.2,8.52,2.05,17.9,34.8,15.1,544,43.7,91.7
7,"Liguria",2017,11.11,"Nord Ovest",39.95,15.85,738055,25.05,8.73,18.25,24.13,86.89,12.83,7.77,10.69,1.58,3.2,2.68,32.19,10.65,3.71,0.89,0.63,12.3,82.18,20.17,41.86,30.55,65.27,57.51,29.22,34.57,11.27,1.17,4.07,6.31,80.58,60.14,66.56,43.15,25496.3,28.2,13.8,25.6,44.8,"Male",252.09,2.05,3.2,8.42,2.06,18,35.1,15.2,537,48.8,91.7
7,"Liguria",2018,9.34,"Nord Ovest",42.49,14.47,735002,25.15,9.1,18.06,23.04,89.36,14.64,8.05,10.6,1.35,3.03,2.55,31.45,10.31,3.97,0.75,0.73,11.49,82.67,25.7,44.16,28.3,61.78,61.46,28.08,31.26,12.12,1.58,4.28,5.14,80.49,60.47,66.15,45.39,25611.3,23.3,17.2,25.5,48.2,"Male",255.45,2.05,3.2,8.46,2.08,18.1,34.9,16.2,541,49.7,95.8
7,"Liguria",2019,11.07,"Nord Ovest",39.59,19.48,731957,25.33,8.98,17.71,22.91,91.07,14.32,7.35,10.69,1.29,2.88,2.66,30.55,10.04,3.89,0.93,0.6,12.11,80.78,21.37,42.47,31.91,65.08,58.43,30.49,26.1,11.5,1.16,3.58,5.89,80.88,60.14,65.85,44.15,25668.1,23,16.5,23.7,43.3,"Male",259.84,2.04,3,8.46,2.09,18.2,35.5,17.2,538,53.4,84.6
7,"Liguria",2020,9.04,"Nord Ovest",43.17,19.7,729608,25.44,9.26,17.76,26.2,90.16,14.95,7.23,9.78,1.21,3.47,2.71,31.66,10.62,4.02,1.02,0.72,11.21,82.84,21.22,43.43,31.05,64.78,57.21,22.53,34.21,12.48,2.08,4.1,3.45,79.34,63.8,65.27,40.83,24538.5,19.9,16,22.2,50.1,"Male",262.37,2.04,1.8,9.53,2.15,18.3,35.6,14.3,520,53.4,67.9
7,"Liguria",2021,10.26,"Nord Ovest",40.1,20.51,727333,25.52,10.14,16.72,24.39,NA,NA,6.64,9.47,1.14,3.19,2.45,29.29,9.97,3.36,0.78,0.91,12.05,83.17,20.65,45.11,33.73,64.52,61.56,22.87,26.22,9.41,1.13,3.8,5.19,80.39,62.6,66.78,41.43,NA,20.5,15.1,19.1,48.8,"Male",264.72,2.04,3,NA,NA,18.5,37.7,16,543,55.2,56.7
7,"Liguria",2022,11.95,"Nord Ovest",37.51,26.47,726044,25.65,9.93,17.14,21.79,NA,NA,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.99,80.23,21.79,41.93,30.75,65.12,58.41,29.06,37.66,12.03,1.91,3.73,5.09,80.39,60.62,65.89,38.62,NA,26.6,12,22.6,47.7,"Male",269,2.05,3.2,NA,NA,NA,39,NA,NA,NA,NA
8,"Emilia-Romagna",2010,11.21,"Nord Est",44.12,27.95,2106582,19.84,10.6,1.89,15.03,80.35,10.87,4.58,11.45,2.39,2.67,2.37,32.31,13.19,3.82,1.19,1.32,13.19,79.15,26.29,50.39,29.21,70.14,53.33,24.85,30.76,16.82,1.61,7.51,3.49,80.02,60.72,64.84,38.81,25201.8,26.1,21.3,30.2,47.8,"Male",169.94,2.3,3,7.85,2.08,NA,NA,29.4,689,47.7,98.1
8,"Emilia-Romagna",2011,14.04,"Nord Est",42.93,28.03,2116903,20,11.43,1.82,14.61,81.92,11.53,4.36,11.1,2.26,2.64,2.55,31.88,13.05,3.68,0.97,1.31,13,77.79,21.23,53.88,30.35,71.33,55.1,26.11,30.04,16.72,1.48,5.78,4.32,80.32,60.92,65.14,40.32,25830.8,24.1,18.4,27.9,50.1,"Male",169.3,2.3,2.8,7.69,2.15,43.4,32.1,26.6,666,50.1,96.1
8,"Emilia-Romagna",2012,11.63,"Nord Est",43.01,20.91,2128285,20.3,10.08,15.84,14.13,82.5,12.08,6.29,10.73,2.19,2.75,2.47,32.83,13.25,3.87,0.98,1.45,12.93,81.28,22.07,50.11,31.32,70.3,51.63,27.62,31.92,16.53,1.28,5.44,3.52,80.19,60.28,65.87,37.93,25955.1,24.6,18.5,27.8,38.5,"Male",170.25,2.29,2.9,7.89,2.2,43.3,30.3,26.8,636,50.8,91.5
8,"Emilia-Romagna",2013,12.07,"Nord Est",43.72,28.16,2139652,20.56,10.7,16.5,17.13,79.71,13.47,7.29,10.33,1.99,2.46,2.34,30.52,11.83,3.27,0.79,1.22,11.92,79.04,20.02,50.86,30.76,66.09,53.85,27.77,31.36,14.7,0.84,5.27,5.44,80.54,61.74,65.95,38.91,26589,25.9,16.6,27.5,34.9,"Male",171.48,2.31,2.7,7.8,2.2,43.3,30.8,26.2,627,52.9,89.1
8,"Emilia-Romagna",2014,10.76,"Nord Est",45.33,27.35,2144334,20.84,11.69,17.41,17.9,84.53,13.12,7.34,10.4,2.1,2.31,2.38,28.49,11.06,3.32,0.84,1.23,13.46,82.14,18.65,56.29,28.11,65.93,54.01,29.15,28.82,15.64,1.13,4.63,4.77,80.98,61.32,66.59,39.17,27030.7,23.6,17.9,22.8,41.6,"Male",173.43,2.32,2.7,7.75,2.2,43.7,31.1,25.6,637,55.1,91.3
8,"Emilia-Romagna",2015,9.82,"Nord Est",44.87,28.23,2190428,21.04,11.63,1.58,17.23,85.14,13.73,6.59,9.91,1.91,2.76,2.74,29.04,10.72,3.54,0.71,1.12,13.04,82.62,20.45,53.24,31.13,61.08,54.2,29.33,30,16.19,1.05,5.06,3.04,80.87,62.59,65.13,41.52,27289.5,24.1,21.1,26.3,40.3,"Male",175.34,2.28,2.8,7.75,2.28,43.9,30.4,25.3,644,57.5,91.5
8,"Emilia-Romagna",2016,12.2,"Nord Est",42.91,30.08,2149801,21.22,11.56,18.5,18.17,85.72,13.93,6.03,10.21,1.85,2.58,2.97,30.92,11.06,3.67,0.78,1.25,12.37,81.67,19.01,58.86,28.95,64.41,57.24,29.07,37.44,17.64,0.98,5.08,4.28,81.17,62.49,66.75,39.03,27550.1,24.5,22.2,26.1,46.1,"Male",177.65,2.25,2.9,7.59,2.23,43.8,31.6,25.3,655,60.7,89.4
8,"Emilia-Romagna",2017,13.07,"Nord Est",43.95,21.83,2155629,21.32,11.4,19.13,18.13,86.51,14.33,5.33,10.35,1.95,2.82,3.37,30.79,11.07,3.41,0.77,1.41,11.18,85.51,19.1,56.52,28.78,65.21,55.79,27.6,33.89,15.78,1.51,3.74,5.24,81.21,62.93,66.02,42,27255.1,22.8,20.8,24.9,44.5,"Male",180.04,2.23,2.7,7.55,2.26,43.8,32,26.7,644,63.8,89.4
8,"Emilia-Romagna",2018,12.95,"Nord Est",42.71,21.05,2164413,21.39,11.59,19.18,20.91,87.14,15.19,4.66,10.28,1.91,2.84,3.46,28.09,9.84,3.59,0.82,1.1,12.1,83.09,19.73,52.24,29.01,59.5,55.12,23.79,32.58,17.17,1.21,3.99,4.37,81.5,60.14,65.11,42.24,27503.3,20,19.7,26.4,47.7,"Male",182.51,2.21,2.8,7.6,2.24,43.8,31.8,27.6,661,67.3,89.4
8,"Emilia-Romagna",2019,12.36,"Nord Est",43.76,24.06,2171714,21.52,11.49,19.28,22.66,88.34,15.48,4.64,9.93,1.95,2.68,3.51,27.91,9.39,3.5,0.73,1.12,11.69,82.85,23.22,49.71,26.83,60.96,58.34,25.33,35.35,15.95,1.27,3.84,5.01,81.65,60.55,67.04,40.2,27811.1,22.1,16.9,26.9,45.8,"Male",185.62,2.2,2.7,7.58,2.25,43.8,32.5,28.7,664,70.6,89.4
8,"Emilia-Romagna",2020,13.61,"Nord Est",42.7,32.58,2169885,21.61,11.69,19.37,17.39,88.62,15.81,4.76,9.51,1.66,3.09,3.29,27.89,9.5,3.5,0.77,1.2,11.59,81.44,21.96,54.09,27.36,59.64,58.03,23.91,35.65,14.88,1.99,5.46,2.84,80.34,63.62,65.79,37.04,26588.7,23.5,20.5,27.9,48.8,"Male",188.6,2.24,1.7,8.62,2.25,44.2,32.8,28.4,639,72.2,89.4
8,"Emilia-Romagna",2021,11.86,"Nord Est",39.77,26.4,2164762,21.72,12.38,18.93,15.4,NA,NA,4,9.11,1.5,2.84,2.69,26.53,8.69,3.64,0.69,1.21,12.03,81.58,21.84,48.21,28.13,61.64,62.23,24.2,33.57,13.39,1.05,4.02,3.96,80.82,62.99,63.42,37.66,NA,22.1,18.1,21.7,49,"Male",191.68,2.28,2.6,NA,NA,45,34.4,30.9,641,72.2,87.2
8,"Emilia-Romagna",2022,12.8,"Nord Est",42.78,29.44,2167271,21.91,12.24,18.61,16.43,NA,NA,4.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.88,81.3,18.69,51.11,24.83,60.57,58.46,26.43,34.87,15.78,1.57,3.85,4.13,80.82,61.47,64.83,39.64,NA,26.4,19.9,22.1,49.4,"Male",196.04,2.26,3,NA,NA,NA,36.3,NA,NA,NA,NA
9,"Toscana",2010,10.13,"Centro",41.48,22.75,1786015,20.64,8.99,4.22,17.42,78.72,10.5,4.88,10.88,2.58,2.81,1.53,34.18,12.25,3.79,1.06,1.07,13.49,84.35,22.67,49.11,33.15,76.53,60.88,25.74,31.33,9.5,1.24,5.92,4.41,80.15,62.41,66.13,37.68,22919.8,27.3,20,31.5,44.1,"Male",184.02,2.37,3.5,8.35,1.83,NA,NA,21,676,36.6,90.7
9,"Toscana",2011,9.82,"Centro",43.14,25.65,1791593,20.92,9.65,4.03,18.42,79.53,10.89,5.28,10.9,2.46,2.66,1.44,32.75,12.07,3.59,0.99,1.12,14.24,80.44,19,51.24,36.16,72.88,55.88,31.91,28.4,8.8,1.17,5.7,4.79,80.28,61.75,66.86,36.17,23225.5,27.2,16.6,27.4,48,"Male",184.8,2.36,3.3,8.33,1.95,23.7,32.5,20.3,636,38.4,90.3
9,"Toscana",2012,9.15,"Centro",45.15,35.15,1795753,21.31,8.38,22.71,17.03,79.98,11.35,6.45,10.98,2.25,2.9,1.65,33.07,12,3.57,0.9,1.28,14.15,80.71,19.87,49.53,33.24,74.99,55.72,32.06,28.77,8.41,1.33,5.02,3.65,80.09,60.39,66.63,35.27,23183,27.8,17.2,27.1,33.3,"Male",186.82,2.34,3.6,8.11,1.93,23.6,30.4,21.8,603,40,86.1
9,"Toscana",2013,12.07,"Centro",41.98,34.03,1798732,21.65,9.02,22.6,15.38,75.99,12.7,7.51,10.24,1.97,2.75,1.54,31.56,11.18,3.28,0.79,1.16,14.23,83.42,17.35,42.31,35.07,71.44,53.97,33.9,28.07,8.97,1.5,4.78,4.18,80.48,60.68,66.06,39.3,23424.5,27.9,14.9,27.4,36,"Male",189.01,2.33,3.2,8.15,1.98,23.5,31.4,21.6,597,42,91.3
9,"Toscana",2014,8.98,"Centro",46.75,24.06,1798009,22.01,9.92,23.05,14.56,82.08,12.06,8.65,10.42,2.18,2.56,1.68,29.15,9.78,3.29,0.78,1.19,12.24,80.38,19.41,48.57,34.68,67.31,54.12,30.18,30.58,8.9,1.14,4.67,4.65,80.98,61.81,64.24,38.07,23582.2,22,17.2,24.9,35.9,"Male",191.88,2.33,3.1,8.29,2.02,23.5,31.8,21.7,602,44.3,84.6
9,"Toscana",2015,10.48,"Centro",44.52,31.75,2066949,21.68,10.13,3.39,14.76,83.79,13.19,8.72,9.81,1.93,2.51,1.88,31.52,10.46,3.45,0.85,1.18,10.83,84.9,20.23,50.74,31.35,71.88,60.58,29.61,29.27,9.19,1.49,4.2,4.75,80.63,61.32,67.92,37.87,23729.4,23.4,18.6,25.8,36.5,"Male",185.39,2.32,3.1,8.29,2.11,23.7,31.5,22.2,610,46.1,86.7
9,"Toscana",2016,8.47,"Centro",46.29,24.04,1792169,22.48,10.17,22.96,15.18,85.01,13.72,8.35,10.29,2.18,2.8,2.18,31.14,10.31,3.26,0.77,1.11,12.9,82.76,17.78,49.54,33.42,68.53,57.96,31.12,28.72,9.28,0.91,4.15,4.84,81.16,60.59,66.41,38.43,24082,26.3,18.4,27.2,45.1,"Male",197.52,2.29,3.3,8.17,2.07,23.7,32.5,23.3,619,51.1,78.8
9,"Toscana",2017,8.01,"Centro",43.66,28.72,1791968,22.62,10.3,22.57,18.46,85.53,14.29,7.84,10.14,2.07,2.84,2.13,31.47,10.14,3.62,0.81,1.21,11.73,85.53,19.78,51.8,30.48,68.63,59.75,26.52,31.42,9.53,1.41,5.13,3.73,81.3,62.68,68.09,38.03,23733.5,22.1,19.5,24.3,43.7,"Male",200.7,2.27,3.1,8.21,2.11,23.9,33,23.1,604,53.9,79.4
9,"Toscana",2018,9.18,"Centro",42.25,21.66,1789754,22.78,10.63,21.98,20.23,85.86,14.64,6.38,9.94,1.89,2.75,2.48,28.74,8.73,3.49,0.93,1.01,11.41,84.23,21.2,50.58,32.4,62.78,60.95,24.83,32.86,8.97,1.36,4.15,4.81,81.63,63.26,65.86,39.63,23851.8,24.7,20.9,26.9,44.5,"Male",204.21,2.25,3.1,8.09,2.1,24,33.1,24.7,616,56.1,79.4
9,"Toscana",2019,10.09,"Centro",42.92,27.08,1786175,23.01,10.4,21.53,18.61,86.3,14.04,5.93,9.93,1.91,2.77,2.33,29.03,8.78,3.19,0.73,1.03,12.17,83.46,21.68,44.95,31.42,66.11,64,28.36,32.84,8.96,1.25,3.94,4.43,81.7,61.32,65.89,43.3,24144.7,25.4,16.1,24.5,43.1,"Male",208.73,2.25,3,7.96,2.04,24.1,33.5,26.6,616,60.2,76.5
9,"Toscana",2020,11.55,"Centro",41.49,25.37,1786434,23.17,10.51,21.27,19.21,86.66,14.18,5.69,9.69,1.85,3.01,2.4,28.16,8.63,3.36,0.69,1.15,11.24,83.92,21.37,47.11,29.95,69.1,62.96,25.5,34.29,9.77,0.97,4.05,3.56,81.08,64.46,66.33,36.5,22568.7,24.3,20.1,25.5,44.3,"Male",212.95,2.26,1.6,9.45,2.16,24.1,33.4,24.5,583,62.1,76.5
