"Area","Region_name","Year","Obesity","Geo_zones","Obesity_m","Obesity_f","Overweight","Overweight_m","Overweight_f","Overweight_minor_age","Overweight_minor_age_m","Overweight_minor_age_f","Population","Population_m","Population_f","Ageing_index","More_65","More_65_m","More_65_f","Foreign_perc","Foreign_perc_m","Foreign_perc_f","Foreign_ue_perc","Foreign_ue_perc_m","Foreign_ue_perc_f","More_65_alone","More_65_alone_m","More_65_alone_f","Mean_family_components","AtLeast_1stGr_2ndry_school_perc","AtLeast_1stGr_2ndry_school_perc_m","AtLeast_1stGr_2ndry_school_perc_f","More_university_perc","More_university_perc_m","More_university_perc_f","wedding_perc","unemployment_perc","unemployment_perc_m","unemployment_perc_f","mortality_cancer_digestive_perc","mortality_cancer_digestive_perc_m","mortality_cancer_digestive_perc_f","mortality_cancer_stomach_perc","mortality_cancer_stomach_perc_m","mortality_cancer_stomach_perc_f","mortality_diabetes_perc","mortality_diabetes_perc_m","mortality_diabetes_perc_f","mortality_mental_disorders_perc","mortality_mental_disorders_perc_m","mortality_mental_disorders_perc_f","mortality_blood_perc","mortality_blood_perc_m","mortality_blood_perc_f","mortality_heart_perc","mortality_heart_perc_m","mortality_heart_perc_f","mortality_digestive_perc","mortality_digestive_perc_m","mortality_digestive_perc_f","mortality_liver_perc","mortality_liver_perc_m","mortality_liver_perc_f","mortality_suicide_simil_perc","mortality_suicide_simil_perc_m","mortality_suicide_simil_perc_f","Cigarettes_perc","Cigarettes_perc_m","Cigarettes_perc_f","Complete_breakfast_perc","Complete_breakfast_perc_m","Complete_breakfast_perc_f","Daily_cheese_perc","Daily_cheese_perc_m","Daily_cheese_perc_f","Daily_vegetables_perc","Daily_vegetables_perc_m","Daily_vegetables_perc_f","Dinner_principal_meal_perc","Dinner_principal_meal_perc_m","Dinner_principal_meal_perc_f","Red_meat_more_weekly_perc","Red_meat_more_weekly_perc_m","Red_meat_more_weekly_perc_f","Fish_more_weekly_perc","Fish_more_weekly_perc_m","Fish_more_weekly_perc_f","No_sport_perc","No_sport_perc_m","No_sport_perc_f","Regular_sport_perc","Regular_sport_perc_m","Regular_sport_perc_f","Geo_zones_Weekly_alcol_perc","Geo_zones_Weekly_alcol_perc_m","Geo_zones_Weekly_alcol_perc_f","Geo_zones_beer05more_daily_perc","Geo_zones_beer05more_daily_perc_m","Geo_zones_beer05more_daily_perc_f","Geo_zones_wine05more_daily_perc","Geo_zones_wine05more_daily_perc_m","Geo_zones_wine05more_daily_perc_f","bad_wealth_perc","bad_wealth_perc_m","bad_wealth_perc_f","life_exp_m","life_exp_f","life_exp","life_exp_good_wealth_m","life_exp_good_wealth_f","life_exp_good_wealth","life_exp_no_limitations_m","life_exp_no_limitations_f","life_exp_no_limitations","drug_consumption_perc","drug_consumption_perc_m","drug_consumption_perc_f","health_vs_gdp_expend_perc","family_health_vs_gdp_expend_perc","Urban_green","Avg_annual_wage","Avg_annual_wage_m","Avg_annual_wage_f","Medical_specialists_perc","Early_childhood_services_perc","Municipal_waste_generated","Separate_collection_municipal_waste_perc","Smoking_perc","Smoking_perc_m","Smoking_perc_f","Adequate_nutrition_perc","Adequate_nutrition_perc_m","Adequate_nutrition_perc_f","Alcohol_cons_perc","Alcohol_cons_perc_m","Alcohol_cons_perc_f","Air_quality_PM2.5_perc","Life_satisfaction_perc","Life_satisfaction_perc_m","Life_satisfaction_perc_f"
12,"Lazio",2017,7.59,"Centro",7.67,7.51,35.35,43.98,27.58,19.94,20.61,19.16,5774349,2784616,2989733,157.77,21.45,19.06,23.67,11.24,11.19,11.29,43.63,39.3,47.64,31.07,18.99,40.18,2.28,87.35,90.65,84.32,19.5,18.02,20.86,3,10.66,9.9,11.62,8.99,10.45,6.06,1.39,1.68,0.89,3.5,3.48,2.54,2.93,2.19,2.45,36.45,34.93,26.54,11.98,13.32,7.61,3.6,3.8,2.51,0.79,1.07,0.41,0.47,0.73,0.21,11.79,12.63,10.43,83.21,80.8,85.44,16.64,17.26,16.06,60.67,56.42,64.62,30.78,34.06,27.74,64.62,68.91,60.63,65.54,66.56,64.6,40.83,36.1,45.23,28.54,32.6,24.77,6.43,9.53,3.6,0.84,1.41,0.32,3,5.13,1.05,6.16,4.54,7.65,80.44,84.66,82.55,59.59,58.45,59.02,64.74,65.78,65.26,39.01,35.82,41.99,7.28,1.8,21.2,21991.9,24867.8,18223,35.4,17.4,513,45.7,19.2,24.5,14.3,20.2,19.1,21.3,14.9,22.5,7.7,72,36.9,38.6,35.3
12,"Lazio",2018,9.93,"Centro",9.84,10.02,34.76,45.38,25.06,31.02,37.88,23.61,5773841,2786746,2987096,161.73,21.68,19.29,23.92,11.54,11.56,11.51,43.09,38.53,47.36,31.9,21.03,40.12,2.27,88.26,91.32,85.46,20.26,18.86,21.54,2.9,11.14,10.55,11.89,8.9,10.13,5.91,1.47,1.83,0.86,3.33,3.27,2.35,2.87,1.97,2.41,34.35,32.92,24.05,10.9,12.27,6.47,3.52,3.43,2.53,0.75,0.93,0.44,0.48,0.76,0.19,10.79,11.84,9.55,82.26,78.61,85.66,17.16,16.97,17.34,59.12,52.3,65.48,29.35,32.89,26.05,61.6,65.26,58.17,60.85,59.95,61.69,39.54,35.58,43.22,24.97,29.74,20.53,5.9,8.97,3.08,0.72,1.36,0.13,2.38,4.15,0.74,6.67,5.36,7.87,80.98,85.13,83.055,60.44,58.23,59.335,63.6,66.39,64.995,42.36,37.99,46.45,7.32,1.81,21.2,21958.2,24838.9,18210.2,35.4,18.2,524,47.8,23.9,27,21.1,21,17.4,24.3,14.2,20.6,8.4,75.5,35.6,36.2,35
12,"Lazio",2019,9.34,"Centro",9.35,9.33,37.11,45.63,29.41,19.08,19.1,19.05,5764388,2783361,2981028,166.72,22,19.6,24.25,10.67,10.63,10.71,43.07,38.83,46.99,33.64,24.06,40.9,2.25,88.2,90.93,85.7,20.53,19.06,21.88,2.7,9.93,9.52,10.43,9.09,10.11,5.86,1.32,1.47,0.85,3.59,3.46,2.41,3.39,2.28,2.77,35.34,32.87,24.06,11.06,11.98,6.52,3.67,3.54,2.57,0.8,0.99,0.45,0.48,0.72,0.21,10.74,11.45,9.95,81.81,79.16,84.27,16.91,15.94,17.81,52.96,47.79,57.76,31.67,37.92,25.84,62.66,65.96,59.59,63.71,64.88,62.62,39.69,34.57,44.46,26.71,32.35,21.47,6.21,8.96,3.68,0.67,1.25,0.15,2.28,3.94,0.75,6.96,5.77,8.06,81.35,85.46,83.405,60.16,57.36,58.76,66.17,64.94,65.555,40.88,36.76,44.74,7.29,1.8,21.5,22224.4,25107.3,18491.9,36.1,18.8,517,51.3,22.8,25.7,20.1,19.9,18.1,21.6,13.8,20.1,7.8,71.4,41.1,42.1,40.2
12,"Lazio",2020,10.78,"Centro",11.74,9.91,34.18,42.12,26.92,17.82,19.32,16.28,5743050,2773177,2969873,171.11,22.38,19.98,24.62,10.95,10.91,11,42.57,38.33,46.5,32.95,23.58,40.07,2.26,88.25,91.12,85.62,20.99,19.45,22.4,1.6,9.09,8.69,9.59,9,9.95,5.68,1.49,1.78,0.83,3.98,3.78,2.62,3.32,2.19,2.65,35.82,31.47,24.37,11.22,11.52,6.65,3.56,3.69,2.21,0.76,0.99,0.34,0.44,0.67,0.18,10.39,11.45,9.12,85.37,81.37,89.1,13.97,14.66,13.33,54.52,48.89,59.78,27.32,30.97,23.92,63.94,65.94,62.06,61.59,59.71,63.36,34.31,30.1,38.24,30.16,34.79,25.83,6.57,9.77,3.63,0.53,0.97,0.13,2.41,4.05,0.91,5.54,4.42,6.56,80.48,84.92,82.7,61.78,60.78,61.28,65.26,65.52,65.39,40.06,36.71,43.19,8.2,1.83,21.7,20883.6,23701.3,17246.5,36.6,17.3,490,52.5,18.8,21.7,16.2,19.6,15.8,23.1,14.1,19.8,8.8,68,40.7,42,39.5
12,"Lazio",2021,10.45,"Centro",10.62,10.3,33.96,42.88,25.85,27.24,28.92,25.42,5722641,2767765,2954876,175.31,22.71,20.3,24.96,11.09,11.12,11.05,38.63,33.81,43.16,34.87,24.93,42.43,2.24,NA,NA,NA,NA,NA,NA,2.5,10.02,9.48,10.72,8.89,9.37,5.73,1.35,1.52,0.79,3.97,3.61,2.62,3.59,2.19,2.89,36.28,31.34,24.05,10.78,10.9,6.17,3.59,3.53,2.26,0.8,1.06,0.35,0.54,0.86,0.19,10.5,10.92,10.04,83.5,80.77,86.06,16.83,16,17.6,53.32,49.83,56.58,28.41,32.73,24.38,62.75,66.21,59.52,67.88,65.56,70.05,32.58,29.18,35.77,25.83,28.68,23.17,6,8.05,4.11,0.68,1.09,0.31,2.4,3.63,1.27,5.44,4.37,6.43,80.37,84.86,82.615,62.72,60.19,61.455,64.18,64.04,64.11,41.27,36.36,45.86,NA,NA,21.9,NA,NA,NA,38.4,19.3,504,53.4,21.6,24,19.4,18.7,16.8,20.4,13.9,19.3,8.8,66,45.5,47.7,43.5
12,"Lazio",2022,10.36,"Centro",10.95,9.82,31.18,38.89,24.08,26.55,27.39,25.71,5717709,2769721,2947988,180.84,22.97,20.55,25.24,10.8,11.01,10.61,39.1,34.64,43.44,34.6,24.72,42.13,2.25,NA,NA,NA,NA,NA,NA,2.9,7.75,6.61,9.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.09,12.15,9.63,83.92,81.48,86.19,13.31,12.47,14.1,57.44,53.28,61.3,31.16,33.7,28.79,61.17,62.98,59.49,66.66,64.34,68.83,38.57,34.75,42.14,28.31,33.07,23.89,7.01,9.54,4.67,0.78,1.38,0.23,2.6,4.24,1.08,6.7,5.38,7.91,80.37,84.86,82.615,62.63,60.22,61.425,65.5,65.29,65.395,40.73,37.5,43.74,NA,NA,NA,NA,NA,NA,40.5,NA,NA,NA,20.8,24.9,16.9,20.5,18.4,22.5,14.5,20.2,9.3,NA,45.9,47,45
13,"Abruzzo",2010,11.68,"Sud",13,10.46,36.68,45.71,28.32,28.28,34.67,21.43,1327618,644329,683289,163.5,21.38,18.97,23.66,5.65,5.44,5.85,4.08,3.68,4.42,25.77,13.66,34.9,2.52,76.14,80.91,71.7,11.7,10.48,12.83,3.3,8.66,6.86,11.28,9.08,10.32,5.45,1.63,1.9,0.89,3.89,3.12,2.73,2.88,2.02,2.03,42.83,38.48,26.41,14.36,14.28,8.07,4.58,4.52,2.88,1.42,1.71,0.78,0.73,1.15,0.3,13.54,15.09,11.14,82.26,79.92,84.46,18,16.4,19.5,39.97,35.5,44.18,15.76,18.74,12.95,73.02,75.56,70.63,60.26,59.88,60.63,41.09,35.92,45.97,21.51,27.37,15.97,4.3,7.52,1.32,0.84,1.59,0.14,3.18,5.86,0.71,5.98,4.33,7.51,79.09,84.48,81.785,56.77,55.49,56.13,63.65,65.51,64.58,38.19,34.73,41.47,9.62,2.07,NA,16525,19330.3,12254.7,NA,9.6,513,28.1,21.6,26.7,16.7,12.4,11.6,13.2,23.9,36.9,11.5,100,41.1,41.1,41.1
13,"Abruzzo",2011,8.74,"Sud",9.71,7.85,39.24,48.2,30.99,32.39,33.78,30.88,1330422,645790,684632,165.18,21.53,19.14,23.78,6.12,5.84,6.38,3.91,3.55,4.21,29.77,17.3,39.2,2.47,77.46,82.12,73.13,12.45,11.19,13.62,2.9,8.57,7.21,10.55,9.33,10.1,5.62,1.87,1.93,1.15,4.16,3.24,2.94,3.04,2.07,2.04,42.96,38.16,25.65,15.46,15.23,8.33,4.68,4.59,2.73,1.29,1.68,0.62,0.8,1.36,0.21,13.07,14.35,10.72,81.3,78.53,83.88,16.95,16.47,17.39,48.12,44.03,51.92,19.46,24.96,14.33,71.83,75.36,68.55,61.1,60.67,61.5,40.47,36.35,44.31,20.81,24.76,17.13,4.3,7.7,1.15,0.62,1.26,0.03,3,5.57,0.61,7.48,5.41,9.41,79.12,84.48,81.8,60.27,58.17,59.22,63.71,65.23,64.47,37.77,33.06,42.21,9.27,2.07,27.5,16791,19734.4,12384.3,29.7,9.6,497,33,24,32,16.4,19.7,18.7,20.6,21.6,35.8,8.1,100,46.3,50.5,42.4
13,"Abruzzo",2012,12.42,"Sud",13.11,11.77,39.39,47.74,31.57,25.35,31.43,19.44,1332104,646970,685134,167.83,21.81,19.44,24.04,5.25,4.88,5.6,38.2,32.89,42.56,30.5,16.75,40.96,2.45,77.83,82.45,73.53,12.51,10.75,14.14,3.1,10.83,9.36,12.97,9.03,9.89,5.29,1.89,2.09,0.99,3.99,3.32,2.56,3.22,1.92,2.23,45.61,37.99,27.26,16.14,15.14,8.68,4.68,4.62,2.64,1.22,1.58,0.56,0.82,1.26,0.34,12.72,14.23,9.92,85,83.17,86.72,16.09,16.88,15.35,45.59,41.01,49.89,13.35,17.09,9.84,68.39,72.58,64.46,59.17,59.21,59.14,43.57,38.25,48.58,19.78,22.86,16.89,4.53,7.74,1.55,0.7,1.3,0.14,2.39,4.55,0.4,8.13,5.52,10.57,79.64,84.57,82.105,58.83,56.76,57.795,64.8,64.65,64.725,38.32,33.39,42.98,9.23,2.07,27.7,16616,19612.8,12267.7,28.4,9.8,470,37.9,23.1,30.2,16.4,13.3,11.5,15.1,18.7,29.2,8.8,100,39,38.2,39.7
13,"Abruzzo",2013,12.08,"Sud",12.44,11.74,35.28,44.04,27.15,30.71,30.56,30.88,1331251,646927,684324,170.86,22.12,19.77,24.34,5.66,5.27,6.03,39.98,34.84,44.21,29.98,15.67,40.92,2.47,78.32,78.32,82.59,12.71,12.71,10.83,3.1,11.25,11.03,11.58,9.18,9.83,5.25,1.8,1.83,1.04,3.64,3.14,2.18,2.96,1.85,1.96,44.86,36.21,26.48,15.79,14.46,8.42,4.5,4.23,2.63,1.14,1.43,0.55,0.73,1.14,0.26,12.72,14.71,9.92,82.56,79.9,85.06,16.18,15.96,16.38,46.58,40.63,52.18,14.88,17.47,12.44,65.66,68.23,63.23,61.79,60.43,63.06,44.27,39.53,48.74,20,24.41,15.85,3.46,6.03,1.07,0.72,1.35,0.14,2.34,4.17,0.65,7.18,5.95,8.34,79.81,84.76,82.285,58.75,59.32,59.035,65.88,65.66,65.77,38.55,33.43,43.4,9.23,2.04,27.7,16941.1,19906.6,12642.3,29.2,10.1,451,42.9,21.4,25.4,17.5,13.4,12.5,14.2,15.6,25.5,6.2,100,37.5,39,36.1
13,"Abruzzo",2014,13.08,"Sud",14.75,11.52,36.99,44.54,29.96,25.33,31.17,19.18,1327877,645553,682324,174.68,22.49,20.14,24.72,6.32,5.89,6.73,40.9,35.35,45.51,27.26,13.72,37.69,2.49,78.72,82.53,75.18,12.24,10.94,13.44,2.9,12.55,10.97,14.84,8.9,9.28,5.09,1.56,1.67,0.81,3.79,3.14,2.32,2.87,1.69,1.85,42.97,34.38,24.89,15.34,14.01,7.84,4.41,4.26,2.41,1.09,1.38,0.49,0.74,1.22,0.23,12.23,13.73,9.97,79.61,75.69,83.28,18.38,16.55,20.09,44.87,38.65,50.67,15.24,19.7,11.07,63.38,63.91,62.88,56.82,55.86,57.72,44.68,40.19,48.88,21.57,26.63,16.84,4.38,7.44,1.55,0.59,1.16,0.05,2.34,4.44,0.39,7.7,7.11,8.24,80.19,85.1,82.645,59.21,55.48,57.345,64.07,64.57,64.32,42.16,39.41,44.77,9.49,2.06,27.7,17333.4,20386.5,12917.5,29.3,10.1,447,46.1,20.8,25.6,16.3,17.2,13,21.1,17.2,27,7.9,100,35.4,35.8,35.1
13,"Abruzzo",2015,12.71,"Sud",13.4,12.07,36.22,46.28,26.93,32.14,32.43,31.82,1322565,643163,679402,178.48,22.84,20.51,25.04,6.49,6.05,6.9,3.16,2.8,3.46,26.09,14.19,35.29,2.44,79.37,83.22,75.78,12.92,11.54,14.21,2.9,12.62,10.67,15.46,8.95,9.4,5.11,1.78,1.81,1.09,3.67,2.81,2.26,3.6,2.18,2.33,46.97,36.79,26.43,16.5,14.68,8.29,4.75,4.12,2.77,1.05,1.38,0.41,0.66,1.09,0.2,12.04,13.7,9.15,83.67,80.15,87.01,14.67,12.81,16.42,41.78,34.92,48.29,17.29,21.53,13.27,64.21,68.18,60.45,60.44,59.46,61.37,42.44,36.19,48.35,21.76,26.67,17.12,4.76,7.96,1.78,0.58,1.11,0.08,2.1,3.67,0.63,6.52,4.94,7.99,80.15,84.64,82.395,59.49,57.61,58.55,62.2,63.81,63.005,41.8,37.03,46.31,9.51,2.13,28.1,17497.7,20699.5,12895.1,29.2,9,449,49.3,20.8,27.3,14.6,12.3,9.2,15.2,16.1,24.9,7.7,100,36.1,38,34.4
13,"Abruzzo",2016,14.15,"Sud",15.41,12.98,38.11,46.75,30.07,28.57,30.67,26.39,1316612,640552,676060,182.29,23.15,20.84,25.35,6.54,6.07,6.97,41.02,34.76,46.19,27.16,16.46,35.48,2.41,80.37,83.95,77.04,12.92,11.6,14.15,3.1,12.11,9.92,15.24,9.36,10.77,5.05,1.69,1.8,0.97,3.78,3.33,2.42,3.28,2.06,2.35,44.79,37.14,27.64,15.45,14.8,8.41,4.61,4.63,2.69,1.03,1.39,0.44,0.68,1.01,0.28,12.12,13.12,10.41,81.49,76.42,86.25,12.41,11.79,12.99,43.06,35.24,50.41,13.3,16.73,10.08,60.4,63.35,57.62,61.03,60.84,61.2,40.34,36.48,43.98,22.96,27.84,18.37,4.71,7.8,1.84,0.68,1.18,0.2,2.08,3.67,0.61,7.17,6.36,7.91,80.58,85.23,82.905,57.19,56.33,56.76,62.78,64.41,63.595,42.27,37.89,46.41,9.55,2.12,28.2,17970.3,21203.6,13289.9,30.4,8.4,457,53.8,19.6,25.5,14,14.2,12.4,15.9,18,27,9.4,85.7,43.9,45.4,42.4
13,"Abruzzo",2017,11.99,"Sud",13.68,10.42,37.28,43.5,31.48,28.03,31.25,24.68,1309995,638095,671900,186.01,23.43,21.11,25.64,6.56,6.1,7,41.16,34.51,46.68,25.6,14.46,34.31,2.44,81.91,85.74,78.34,13.9,12.55,15.16,2.9,11.72,9.17,15.33,9.39,9.74,5.74,1.7,1.86,0.98,4.06,3.3,2.63,3.88,2.24,2.79,46.22,37.39,28.6,15.47,14.59,8.41,4.67,4.52,2.72,1.02,1.39,0.4,0.68,1.07,0.24,11.74,12.95,9.97,84.24,81.21,87.1,13.65,13.38,13.91,46.57,42.51,50.41,13.01,15.6,10.56,62.22,64.13,60.4,58.64,57.26,59.95,38.5,34.08,42.68,23.86,28.82,19.16,4.5,7.33,1.87,0.69,1.16,0.24,2.08,3.67,0.61,6.86,6.37,7.32,80.33,84.9,82.615,61.69,59.41,60.55,65.42,66.21,65.815,41.99,36.53,47.17,9.49,2.13,28.4,17564.3,20791.2,12930.7,30.7,8.4,456,56,20.1,24.4,15.9,15.7,13.6,17.7,17.4,26.5,8.7,80,40.7,42,39.5
13,"Abruzzo",2018,12.45,"Sud",13.45,11.53,37.87,46.09,30.33,28.57,27.03,30.51,1303352,635897,667456,190.11,23.71,21.38,25.93,6.63,6.23,7,40.49,33.53,46.38,24.04,12.85,32.84,2.42,82.97,86.92,79.28,14.9,13.49,16.21,3,10.76,8.03,14.67,9.39,10,5.4,1.7,1.92,0.88,3.61,2.94,2.24,3.66,2.12,2.6,43.48,34.18,26.86,14.09,12.62,7.84,4.71,4.59,2.57,0.94,1.28,0.31,0.53,0.79,0.19,11.56,12.89,9.46,79.72,77.43,81.9,16.21,15.6,16.8,48.26,43.27,53,13.33,15.44,11.33,58.3,63.02,53.82,61.17,60.01,62.27,40.58,36,44.92,24.77,28.64,21.09,4.38,7.24,1.7,0.68,1.24,0.15,1.84,3.25,0.51,7.23,6.49,7.93,80.83,85.32,83.075,58.89,55.7,57.295,64.19,66.11,65.15,41.05,38.16,43.8,9.38,2.11,28.5,17734.1,20956.1,13145.7,30.7,8.8,463,59.6,19.7,24.3,15.3,16.9,16,17.7,15.9,22.9,9.3,90.9,42.3,46,38.8
13,"Abruzzo",2019,12.73,"Sud",14.01,11.52,34.19,41.29,27.5,30.99,36.62,25.35,1297293,633402,663891,195.48,24.07,21.73,26.3,6.46,6.2,6.71,39.41,32.28,45.68,24.03,12.97,32.76,2.38,82.75,86.4,79.33,15.28,13.47,16.97,2.9,11.23,9.62,13.49,9.53,10.03,5.4,1.53,1.42,0.96,3.91,3.45,2.23,4.15,2.53,2.81,43.66,33.76,26.2,13.78,12.6,7.08,4.53,4.24,2.63,1.02,1.26,0.47,0.6,0.88,0.22,10.3,11.14,9.12,81.74,79.02,84.33,15.62,15.2,16.02,45.94,39.12,52.43,16.15,19.87,12.61,54.33,58.12,50.71,60.13,59.09,61.11,35.31,32.11,38.36,27.51,32.59,22.68,5.42,8.45,2.58,0.84,1.52,0.2,2.12,3.67,0.66,6.74,5.73,7.69,81.16,85.67,83.415,58.28,56.48,57.38,62.44,63.39,62.915,42.98,38.57,47.18,9.69,2.17,28.5,17998.5,21220.3,13389.3,31.3,9.1,463,62.7,17.2,21.1,13.5,15.3,13,17.5,16.7,24.8,9,77.8,47.1,48,46.4
13,"Abruzzo",2020,13.9,"Sud",16.94,11.08,35.88,42.7,29.56,24.83,28.21,21.13,1287477,628664,658813,200.52,24.51,22.17,26.73,6.49,6.18,6.78,39.11,32.37,44.98,26.22,13.16,36.55,2.34,82.76,86.19,79.55,16.03,14.41,17.56,1.4,9.28,7.23,12.19,9.41,9.07,5.65,1.73,1.66,1.07,4.93,4.2,2.75,4.1,2.37,2.75,42.74,33.76,24.59,14.24,13.47,6.86,4.66,3.94,2.82,0.85,0.82,0.53,0.61,0.85,0.25,11.51,12.82,9.76,81.28,77.86,84.52,17.52,17.24,17.78,40.77,35.33,45.93,14.94,17.21,12.78,55.32,58.87,51.96,57.02,55.68,58.29,36.64,34.36,38.8,25.85,32.41,19.63,5.64,8.89,2.6,1.03,1.9,0.23,2.13,3.68,0.68,5.77,4.64,6.84,80.24,85.09,82.665,63.27,61.43,62.35,64.82,66.24,65.53,37.57,32.96,41.97,10.74,2.18,28.8,16812.2,19919.8,12310,30.7,9.3,454,65,18.3,22,14.9,13.9,10.9,16.7,15.8,25,7.1,81.8,43,44.7,41.3
13,"Abruzzo",2021,13.42,"Sud",13.43,13.42,35.72,42.75,29.17,30.28,35.14,25,1278481,624874,653608,204.91,24.87,22.55,27.09,6.45,6.2,6.7,35.4,28.12,41.84,29.2,16.97,38.89,2.32,NA,NA,NA,NA,NA,NA,2.8,9.34,7.37,12.17,9.25,9.25,5.31,1.41,1.53,0.73,4.4,3.36,2.66,4.15,2.62,2.67,43.68,32.88,25.44,13.33,11.86,6.67,4.97,4.29,2.93,0.95,0.96,0.57,0.75,1.11,0.29,11.34,12.34,9.93,81.14,80.7,81.56,15.71,14.59,16.78,44.98,40.73,49.02,15.39,18.62,12.32,58.91,60.79,57.13,63.66,61.33,65.88,33.68,30.31,36.87,23.5,28.2,19.05,4.64,7.05,2.39,0.65,1.2,0.13,1.9,3.04,0.83,6.21,5.49,6.88,80.02,84.72,82.37,61.98,59.35,60.665,64.18,65.46,64.82,39.95,37.95,41.85,NA,NA,29.1,NA,NA,NA,32.8,10,459,64.6,19.5,23.7,15.5,14.8,12.3,17.2,15,21.6,8.7,81.8,45.9,46.5,45.3
13,"Abruzzo",2022,12.95,"Sud",14.22,11.77,35.48,44.7,26.89,25.37,30,20.31,1274289,623421,650868,210.04,25.14,22.84,27.35,6.33,6.12,6.54,34.63,27.54,40.99,26.29,16.6,34,2.35,NA,NA,NA,NA,NA,NA,3,9.43,6.88,12.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.22,12.26,9.41,81.95,77.65,85.98,18.32,19.57,17.15,41.75,38.22,45.06,14.72,18.54,11.14,57.94,61.87,54.26,58.51,57.87,59.11,36.46,32.45,40.22,23.88,28.15,19.88,5.06,7.74,2.55,0.79,1.42,0.2,1.63,2.81,0.53,4.75,3.29,6.13,80.02,84.72,82.37,62.1,61.11,61.605,66.87,63.79,65.33,40.34,35.84,44.62,NA,NA,NA,NA,NA,NA,34.3,NA,NA,NA,19.9,25.8,14.3,12,10.3,13.5,15.3,23.7,7.2,NA,41.8,45.6,38.3
14,"Molise",2010,11.06,"Sud",12.77,9.49,41.8,52.93,31.62,32.43,35,29.41,315378,153620,161758,174.19,21.95,19.15,24.62,2.53,2.27,2.79,3.82,2.92,4.52,28.06,13.16,39.06,2.54,72.66,77.01,68.59,10.51,9.68,11.28,3.4,8.39,7.68,9.54,10.03,11.09,5.74,2.22,2.71,1.16,4.59,4.36,2.64,2.12,1.82,1.23,45.06,37.32,27.2,15.72,15.11,8.2,5.94,6.26,3.02,2,2.66,0.79,0.69,1.02,0.32,13.69,15.4,9.54,74.92,68.63,80.81,16.77,16.39,17.12,38.1,32.08,43.74,13.63,17.6,9.91,76.99,79.9,74.27,66.28,65.37,67.13,50.8,42.67,58.39,18.65,26,11.8,4.3,7.52,1.32,0.84,1.59,0.14,3.18,5.86,0.71,5.98,5.1,6.81,79.02,84.51,81.765,56.98,55.35,56.165,62.87,62.11,62.49,39.08,32.51,45.31,12.54,2.3,NA,16128,18444.5,12322.6,NA,5.5,419,12.8,21.3,30.9,12.1,14.7,12.1,17.1,28.8,47.2,11.5,88.9,46.2,47.8,44.7
14,"Molise",2011,13.49,"Sud",12.7,14.24,37.07,46.61,28.12,30.56,33.33,27.78,314366,153202,161165,176.66,22.07,19.3,24.7,2.82,2.5,3.12,3.8,3.19,4.26,30.03,16.42,40.12,2.5,73.14,77.44,69.14,10.66,9.06,12.16,3.1,9.94,8.86,11.62,10.05,10.13,6.03,1.86,1.5,1.3,4.58,3.93,2.76,2.46,2.02,1.4,48.38,39.16,27.82,17.28,15.69,8.88,5.28,4.34,3.51,1.49,1.59,1.01,0.92,1.63,0.11,13.51,14.57,10.98,76.25,72.4,79.88,16.32,15.19,17.39,35.98,29.31,42.27,9.6,11.66,7.65,68.78,69.66,67.95,59.53,57.55,61.4,50.32,47.02,53.75,20.51,23.18,18.13,4.3,7.7,1.15,0.62,1.26,0.03,3,5.57,0.61,6.94,5.53,8.24,79.09,84.2,81.645,59.86,59.3,59.58,62.34,67.2,64.77,39.52,36.51,42.37,12.15,2.35,305.6,15915,18409.1,11937.6,27.6,11.2,422,16.3,21.9,31.1,13.1,14.7,12.4,16.9,26.7,43.3,11,88.9,47.5,47.8,47.2
14,"Molise",2012,13.47,"Sud",16.19,10.96,39.63,47.73,32.15,36.84,40,33.33,313662,152985,160678,180.69,22.34,19.63,24.92,2.6,2.22,2.96,48.88,40.85,54.62,31.99,20.31,40.7,2.5,75.02,79.89,70.46,11.74,10.23,13.15,2.9,11.97,10.37,14.44,9.48,9.61,5.54,1.82,1.86,1.13,4.02,3.23,2.45,2.3,1.5,1.37,49.58,38.62,28.45,16.73,14.56,8.52,5.4,5.56,2.74,1.79,2.08,0.94,0.61,0.97,0.21,13.33,14.65,11.02,77.58,73.49,81.47,16.51,15.87,17.11,36.05,34.32,37.69,10.68,12.77,8.71,72.48,74.13,70.91,65.77,65.2,66.32,50.8,46.36,55,17.68,21.85,13.75,4.53,7.74,1.55,0.7,1.3,0.14,2.39,4.55,0.4,5.5,4.74,6.22,79.49,84.52,82.005,60.84,58.65,59.745,65.25,67.24,66.245,37.17,34.14,40.05,12.34,2.24,306.3,15519,17898.3,11854.9,26.4,10.4,403,18.4,21.7,28,15.7,11.8,10.3,13.2,22.5,34.8,10.7,77.8,37.2,37.6,36.8
